,Website,City,img,img_url,Category,Item,mrp,discount,item_url,Quantity,Price,Discount_per,Super-Category,SuperCategory
0,Frendy,Ahmedabad,products/5f84295e2abe1.jpg,https://cdn2production.frendy.in/products/5f84295e2abe1.jpg,Mithai & Snacks,Jay Hind Sada Khakra ,150.00,8,https://shop.frendy.in/#/product-detail?productId=6959,500gm,142.00,,,Diwali Store
1,Frendy,Ahmedabad,products/5f8429d6ba75b.jpg,https://cdn2production.frendy.in/products/5f8429d6ba75b.jpg,Mithai & Snacks,Jay Hind Methi Khakra ,150.00,8,https://shop.frendy.in/#/product-detail?productId=6961,500gm,142.00,,,Diwali Store
2,Frendy,Ahmedabad,products/5f842a6dd10e7.jpg,https://cdn2production.frendy.in/products/5f842a6dd10e7.jpg,Mithai & Snacks,Jay Hind Masala Khakra ,150.00,8,https://shop.frendy.in/#/product-detail?productId=6963,500gm,142.00,,,Diwali Store
3,Frendy,Ahmedabad,products/5f842ae2ee80f.jpg,https://cdn2production.frendy.in/products/5f842ae2ee80f.jpg,Mithai & Snacks,Jay Hind Jeera Khakra ,150.00,8,https://shop.frendy.in/#/product-detail?productId=6965,500gm,142.00,,,Diwali Store
4,Frendy,Ahmedabad,products/5f842b6baee80.jpg,https://cdn2production.frendy.in/products/5f842b6baee80.jpg,Mithai & Snacks,Jay Hind Cheese Dosa Khakra ,160.00,8,https://shop.frendy.in/#/product-detail?productId=6967,185gm,152.00,,,Diwali Store
5,Frendy,Ahmedabad,products/5f842c1dd2920.jpg,https://cdn2production.frendy.in/products/5f842c1dd2920.jpg,Mithai & Snacks,Jay Hind Masala Dosa Khakra ,160.00,8,https://shop.frendy.in/#/product-detail?productId=6969,185gm,152.00,,,Diwali Store
6,Frendy,Ahmedabad,products/5f842c80583ae.jpg,https://cdn2production.frendy.in/products/5f842c80583ae.jpg,Mithai & Snacks,Jay Hind Butter Dosa Khakra ,160.00,8,https://shop.frendy.in/#/product-detail?productId=6971,185gm,152.00,,,Diwali Store
7,Frendy,Ahmedabad,products/5f9002d9d440b.jpg,https://cdn2production.frendy.in/products/5f9002d9d440b.jpg,Mithai & Snacks,Yash Mathiya Papad ,160.00,35,https://shop.frendy.in/#/product-detail?productId=7325,500gm,125.00,,,Diwali Store
8,Frendy,Ahmedabad,products/5f910a051e80f.jpg,https://cdn2production.frendy.in/products/5f910a051e80f.jpg,Mithai & Snacks,Yash Chorafali ,160.00,35,https://shop.frendy.in/#/product-detail?productId=7327,500gm,125.00,,,Diwali Store
9,Frendy,Ahmedabad,products/5f9a7c3dd89c0.jpg,https://cdn2production.frendy.in/products/5f9a7c3dd89c0.jpg,Mithai & Snacks,Jay Hind Special Roll Katli,475.00,26,https://shop.frendy.in/#/product-detail?productId=8633,500gm,449.00,,,Diwali Store
10,Frendy,Ahmedabad,products/5f9a7c3dd89c0.jpg,https://cdn2production.frendy.in/products/5f9a7c3dd89c0.jpg,Mithai & Snacks,Jay Hind Special Roll Katli,950.00,55,https://shop.frendy.in/#/product-detail?productId=8633,1Kg,895.00,,,Diwali Store
11,Frendy,Ahmedabad,products/5f9a7c6a18e7a.jpg,https://cdn2production.frendy.in/products/5f9a7c6a18e7a.jpg,Mithai & Snacks,Jay Hind Special Kaju Mix Mithai,515.00,26,https://shop.frendy.in/#/product-detail?productId=8837,500gm,489.00,,,Diwali Store
12,Frendy,Ahmedabad,products/5f9a7c6a18e7a.jpg,https://cdn2production.frendy.in/products/5f9a7c6a18e7a.jpg,Mithai & Snacks,Jay Hind Special Kaju Mix Mithai,1030.00,55,https://shop.frendy.in/#/product-detail?productId=8837,1Kg,975.00,,,Diwali Store
13,Frendy,Ahmedabad,products/5f9849651d493.jpg,https://cdn2production.frendy.in/products/5f9849651d493.jpg,Festive Masks,Festive Designer Magenta Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7871,Small,119.00,,,Diwali Store
14,Frendy,Ahmedabad,products/5f9849651d493.jpg,https://cdn2production.frendy.in/products/5f9849651d493.jpg,Festive Masks,Festive Designer Magenta Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7871,Medium,119.00,,,Diwali Store
15,Frendy,Ahmedabad,products/5f9849651d493.jpg,https://cdn2production.frendy.in/products/5f9849651d493.jpg,Festive Masks,Festive Designer Magenta Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7871,Large,119.00,,,Diwali Store
16,Frendy,Ahmedabad,products/5f984f951fa4b.jpg,https://cdn2production.frendy.in/products/5f984f951fa4b.jpg,Festive Masks,Festive Designer Patola Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7875,Small,119.00,,,Diwali Store
17,Frendy,Ahmedabad,products/5f984f951fa4b.jpg,https://cdn2production.frendy.in/products/5f984f951fa4b.jpg,Festive Masks,Festive Designer Patola Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7875,Medium,119.00,,,Diwali Store
18,Frendy,Ahmedabad,products/5f984f951fa4b.jpg,https://cdn2production.frendy.in/products/5f984f951fa4b.jpg,Festive Masks,Festive Designer Patola Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7875,Large,119.00,,,Diwali Store
19,Frendy,Ahmedabad,products/5f984e35ba361.jpg,https://cdn2production.frendy.in/products/5f984e35ba361.jpg,Festive Masks,Festive Designer Orange Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7879,Small,119.00,,,Diwali Store
20,Frendy,Ahmedabad,products/5f984e35ba361.jpg,https://cdn2production.frendy.in/products/5f984e35ba361.jpg,Festive Masks,Festive Designer Orange Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7879,Medium,119.00,,,Diwali Store
21,Frendy,Ahmedabad,products/5f984e35ba361.jpg,https://cdn2production.frendy.in/products/5f984e35ba361.jpg,Festive Masks,Festive Designer Orange Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7879,Large,119.00,,,Diwali Store
22,Frendy,Ahmedabad,products/5f985034587be.jpg,https://cdn2production.frendy.in/products/5f985034587be.jpg,Festive Masks,Festive Designer Black Checks Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7883,Small,119.00,,,Diwali Store
23,Frendy,Ahmedabad,products/5f985034587be.jpg,https://cdn2production.frendy.in/products/5f985034587be.jpg,Festive Masks,Festive Designer Black Checks Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7883,Medium,119.00,,,Diwali Store
24,Frendy,Ahmedabad,products/5f985034587be.jpg,https://cdn2production.frendy.in/products/5f985034587be.jpg,Festive Masks,Festive Designer Black Checks Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7883,Large,119.00,,,Diwali Store
25,Frendy,Ahmedabad,products/5f9851fdc4c93.jpg,https://cdn2production.frendy.in/products/5f9851fdc4c93.jpg,Festive Masks,Festive Designer Black Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7887,Small,119.00,,,Diwali Store
26,Frendy,Ahmedabad,products/5f9851fdc4c93.jpg,https://cdn2production.frendy.in/products/5f9851fdc4c93.jpg,Festive Masks,Festive Designer Black Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7887,Medium,119.00,,,Diwali Store
27,Frendy,Ahmedabad,products/5f9851fdc4c93.jpg,https://cdn2production.frendy.in/products/5f9851fdc4c93.jpg,Festive Masks,Festive Designer Black Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7887,Large,119.00,,,Diwali Store
28,Frendy,Ahmedabad,products/5f98535e9786e.jpg,https://cdn2production.frendy.in/products/5f98535e9786e.jpg,Festive Masks,Festive Designer Orange Checkered Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7891,Small,119.00,,,Diwali Store
29,Frendy,Ahmedabad,products/5f98535e9786e.jpg,https://cdn2production.frendy.in/products/5f98535e9786e.jpg,Festive Masks,Festive Designer Orange Checkered Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7891,Medium,119.00,,,Diwali Store
30,Frendy,Ahmedabad,products/5f98535e9786e.jpg,https://cdn2production.frendy.in/products/5f98535e9786e.jpg,Festive Masks,Festive Designer Orange Checkered Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7891,Large,119.00,,,Diwali Store
31,Frendy,Ahmedabad,products/5f9859e2319b4.jpg,https://cdn2production.frendy.in/products/5f9859e2319b4.jpg,Festive Masks,Reversible Black & Blue Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7895,Small,119.00,,,Diwali Store
32,Frendy,Ahmedabad,products/5f9859e2319b4.jpg,https://cdn2production.frendy.in/products/5f9859e2319b4.jpg,Festive Masks,Reversible Black & Blue Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7895,Medium,119.00,,,Diwali Store
33,Frendy,Ahmedabad,products/5f9859e2319b4.jpg,https://cdn2production.frendy.in/products/5f9859e2319b4.jpg,Festive Masks,Reversible Black & Blue Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7895,Large,119.00,,,Diwali Store
34,Frendy,Ahmedabad,products/5f985aeda0f5e.jpg,https://cdn2production.frendy.in/products/5f985aeda0f5e.jpg,Festive Masks,Reversible Black & Pink Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7899,Small,119.00,,,Diwali Store
35,Frendy,Ahmedabad,products/5f985aeda0f5e.jpg,https://cdn2production.frendy.in/products/5f985aeda0f5e.jpg,Festive Masks,Reversible Black & Pink Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7899,Medium,119.00,,,Diwali Store
36,Frendy,Ahmedabad,products/5f985aeda0f5e.jpg,https://cdn2production.frendy.in/products/5f985aeda0f5e.jpg,Festive Masks,Reversible Black & Pink Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7899,Large,119.00,,,Diwali Store
37,Frendy,Ahmedabad,products/5f985c1399187.jpg,https://cdn2production.frendy.in/products/5f985c1399187.jpg,Festive Masks,Reversible Orange & Yellow Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7903,Small,119.00,,,Diwali Store
38,Frendy,Ahmedabad,products/5f985c1399187.jpg,https://cdn2production.frendy.in/products/5f985c1399187.jpg,Festive Masks,Reversible Orange & Yellow Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7903,Medium,119.00,,,Diwali Store
39,Frendy,Ahmedabad,products/5f985c1399187.jpg,https://cdn2production.frendy.in/products/5f985c1399187.jpg,Festive Masks,Reversible Orange & Yellow Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7903,Large,119.00,,,Diwali Store
40,Frendy,Ahmedabad,products/5f985ec72ea7d.jpg,https://cdn2production.frendy.in/products/5f985ec72ea7d.jpg,Festive Masks,Handmade Pink Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7907,Small,119.00,,,Diwali Store
41,Frendy,Ahmedabad,products/5f985ec72ea7d.jpg,https://cdn2production.frendy.in/products/5f985ec72ea7d.jpg,Festive Masks,Handmade Pink Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7907,Medium,119.00,,,Diwali Store
42,Frendy,Ahmedabad,products/5f985ec72ea7d.jpg,https://cdn2production.frendy.in/products/5f985ec72ea7d.jpg,Festive Masks,Handmade Pink Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7907,Large,119.00,,,Diwali Store
43,Frendy,Ahmedabad,products/5f985f6cdb5cb.jpg,https://cdn2production.frendy.in/products/5f985f6cdb5cb.jpg,Festive Masks,Handmade Orange Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7911,Small,119.00,,,Diwali Store
44,Frendy,Ahmedabad,products/5f985f6cdb5cb.jpg,https://cdn2production.frendy.in/products/5f985f6cdb5cb.jpg,Festive Masks,Handmade Orange Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7911,Medium,119.00,,,Diwali Store
45,Frendy,Ahmedabad,products/5f985f6cdb5cb.jpg,https://cdn2production.frendy.in/products/5f985f6cdb5cb.jpg,Festive Masks,Handmade Orange Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7911,Large,119.00,,,Diwali Store
46,Frendy,Ahmedabad,products/5f985ff2b399d.jpg,https://cdn2production.frendy.in/products/5f985ff2b399d.jpg,Festive Masks,Handmade Black Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7915,Small,119.00,,,Diwali Store
47,Frendy,Ahmedabad,products/5f985ff2b399d.jpg,https://cdn2production.frendy.in/products/5f985ff2b399d.jpg,Festive Masks,Handmade Black Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7915,Medium,119.00,,,Diwali Store
48,Frendy,Ahmedabad,products/5f985ff2b399d.jpg,https://cdn2production.frendy.in/products/5f985ff2b399d.jpg,Festive Masks,Handmade Black Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7915,Large,119.00,,,Diwali Store
49,Frendy,Ahmedabad,products/5f9862a14cadb.jpg,https://cdn2production.frendy.in/products/5f9862a14cadb.jpg,Festive Masks,Grey Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7928,Small,99.00,,,Diwali Store
50,Frendy,Ahmedabad,products/5f9862a14cadb.jpg,https://cdn2production.frendy.in/products/5f9862a14cadb.jpg,Festive Masks,Grey Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7928,Medium,99.00,,,Diwali Store
51,Frendy,Ahmedabad,products/5f9862a14cadb.jpg,https://cdn2production.frendy.in/products/5f9862a14cadb.jpg,Festive Masks,Grey Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7928,Large,99.00,,,Diwali Store
52,Frendy,Ahmedabad,products/5f98637429681.jpg,https://cdn2production.frendy.in/products/5f98637429681.jpg,Festive Masks,Red Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7932,Small,99.00,,,Diwali Store
53,Frendy,Ahmedabad,products/5f98637429681.jpg,https://cdn2production.frendy.in/products/5f98637429681.jpg,Festive Masks,Red Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7932,Medium,99.00,,,Diwali Store
54,Frendy,Ahmedabad,products/5f98637429681.jpg,https://cdn2production.frendy.in/products/5f98637429681.jpg,Festive Masks,Red Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7932,Large,99.00,,,Diwali Store
55,Frendy,Ahmedabad,products/5f98647bc6e4f.jpg,https://cdn2production.frendy.in/products/5f98647bc6e4f.jpg,Festive Masks,Pink Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7936,Small,99.00,,,Diwali Store
56,Frendy,Ahmedabad,products/5f98647bc6e4f.jpg,https://cdn2production.frendy.in/products/5f98647bc6e4f.jpg,Festive Masks,Pink Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7936,Medium,99.00,,,Diwali Store
57,Frendy,Ahmedabad,products/5f98647bc6e4f.jpg,https://cdn2production.frendy.in/products/5f98647bc6e4f.jpg,Festive Masks,Pink Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7936,Large,99.00,,,Diwali Store
58,Frendy,Ahmedabad,products/5f9865c1877d2.jpg,https://cdn2production.frendy.in/products/5f9865c1877d2.jpg,Festive Masks,Blue Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7940,Small,99.00,,,Diwali Store
59,Frendy,Ahmedabad,products/5f9865c1877d2.jpg,https://cdn2production.frendy.in/products/5f9865c1877d2.jpg,Festive Masks,Blue Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7940,Medium,99.00,,,Diwali Store
60,Frendy,Ahmedabad,products/5f9865c1877d2.jpg,https://cdn2production.frendy.in/products/5f9865c1877d2.jpg,Festive Masks,Blue Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7940,Large,99.00,,,Diwali Store
61,Frendy,Ahmedabad,products/5f9866a9974f6.jpg,https://cdn2production.frendy.in/products/5f9866a9974f6.jpg,Festive Masks,Cream Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7944,Small,99.00,,,Diwali Store
62,Frendy,Ahmedabad,products/5f9866a9974f6.jpg,https://cdn2production.frendy.in/products/5f9866a9974f6.jpg,Festive Masks,Cream Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7944,Medium,99.00,,,Diwali Store
63,Frendy,Ahmedabad,products/5f9866a9974f6.jpg,https://cdn2production.frendy.in/products/5f9866a9974f6.jpg,Festive Masks,Cream Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7944,Large,99.00,,,Diwali Store
64,Frendy,Ahmedabad,products/5f98672653469.jpg,https://cdn2production.frendy.in/products/5f98672653469.jpg,Festive Masks,Parrot Green Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7948,Small,99.00,,,Diwali Store
65,Frendy,Ahmedabad,products/5f98672653469.jpg,https://cdn2production.frendy.in/products/5f98672653469.jpg,Festive Masks,Parrot Green Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7948,Medium,99.00,,,Diwali Store
66,Frendy,Ahmedabad,products/5f98672653469.jpg,https://cdn2production.frendy.in/products/5f98672653469.jpg,Festive Masks,Parrot Green Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7948,Large,99.00,,,Diwali Store
67,Frendy,Ahmedabad,products/5f9867e8ebfff.jpg,https://cdn2production.frendy.in/products/5f9867e8ebfff.jpg,Festive Masks,Tree Green Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7952,Small,99.00,,,Diwali Store
68,Frendy,Ahmedabad,products/5f9867e8ebfff.jpg,https://cdn2production.frendy.in/products/5f9867e8ebfff.jpg,Festive Masks,Tree Green Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7952,Medium,99.00,,,Diwali Store
69,Frendy,Ahmedabad,products/5f9867e8ebfff.jpg,https://cdn2production.frendy.in/products/5f9867e8ebfff.jpg,Festive Masks,Tree Green Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7952,Large,99.00,,,Diwali Store
70,Frendy,Ahmedabad,products/5f9868a4bc9f4.jpg,https://cdn2production.frendy.in/products/5f9868a4bc9f4.jpg,Festive Masks,Yellow Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7956,Small,99.00,,,Diwali Store
71,Frendy,Ahmedabad,products/5f9868a4bc9f4.jpg,https://cdn2production.frendy.in/products/5f9868a4bc9f4.jpg,Festive Masks,Yellow Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7956,Medium,99.00,,,Diwali Store
72,Frendy,Ahmedabad,products/5f9868a4bc9f4.jpg,https://cdn2production.frendy.in/products/5f9868a4bc9f4.jpg,Festive Masks,Yellow Cotton Plain Mask,249.00,150,https://shop.frendy.in/#/product-detail?productId=7956,Large,99.00,,,Diwali Store
73,Frendy,Ahmedabad,products/5f98697e7d92e.jpg,https://cdn2production.frendy.in/products/5f98697e7d92e.jpg,Festive Masks,Kids Printed Ballon Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7919,XXSmall,119.00,,,Diwali Store
74,Frendy,Ahmedabad,products/5f98697e7d92e.jpg,https://cdn2production.frendy.in/products/5f98697e7d92e.jpg,Festive Masks,Kids Printed Ballon Cotton Mask,249.00,130,https://shop.frendy.in/#/product-detail?productId=7919,XSmall,119.00,,,Diwali Store
75,Frendy,Ahmedabad,products/5f986ac631e5b.jpg,https://cdn2production.frendy.in/products/5f986ac631e5b.jpg,Festive Masks,Kids Printed Dino Cotton Mask,149.00,50,https://shop.frendy.in/#/product-detail?productId=7922,XXSmall,99.00,,,Diwali Store
76,Frendy,Ahmedabad,products/5f986ac631e5b.jpg,https://cdn2production.frendy.in/products/5f986ac631e5b.jpg,Festive Masks,Kids Printed Dino Cotton Mask,149.00,50,https://shop.frendy.in/#/product-detail?productId=7922,XSmall,99.00,,,Diwali Store
77,Frendy,Ahmedabad,products/5f986b575619f.jpg,https://cdn2production.frendy.in/products/5f986b575619f.jpg,Festive Masks,Kids Mix Printed Cotton Mask,149.00,50,https://shop.frendy.in/#/product-detail?productId=7925,XXSmall,99.00,,,Diwali Store
78,Frendy,Ahmedabad,products/5f986b575619f.jpg,https://cdn2production.frendy.in/products/5f986b575619f.jpg,Festive Masks,Kids Mix Printed Cotton Mask,149.00,50,https://shop.frendy.in/#/product-detail?productId=7925,XSmall,99.00,,,Diwali Store
79,Frendy,Ahmedabad,products/5f86e28e1cb0c.jpg,https://cdn2production.frendy.in/products/5f86e28e1cb0c.jpg,Gift Packs,Aam Pachak ,50.00,8,https://shop.frendy.in/#/product-detail?productId=7076,100gm,42.00,,,Diwali Store
80,Frendy,Ahmedabad,products/5f9a7c3dd89c0.jpg,https://cdn2production.frendy.in/products/5f9a7c3dd89c0.jpg,Gift Packs,Jay Hind Special Roll Katli,475.00,26,https://shop.frendy.in/#/product-detail?productId=8633,500gm,449.00,,,Diwali Store
81,Frendy,Ahmedabad,products/5f9a7c3dd89c0.jpg,https://cdn2production.frendy.in/products/5f9a7c3dd89c0.jpg,Gift Packs,Jay Hind Special Roll Katli,950.00,55,https://shop.frendy.in/#/product-detail?productId=8633,1Kg,895.00,,,Diwali Store
82,Frendy,Ahmedabad,products/5f9a7c6a18e7a.jpg,https://cdn2production.frendy.in/products/5f9a7c6a18e7a.jpg,Gift Packs,Jay Hind Special Kaju Mix Mithai,515.00,26,https://shop.frendy.in/#/product-detail?productId=8837,500gm,489.00,,,Diwali Store
83,Frendy,Ahmedabad,products/5f9a7c6a18e7a.jpg,https://cdn2production.frendy.in/products/5f9a7c6a18e7a.jpg,Gift Packs,Jay Hind Special Kaju Mix Mithai,1030.00,55,https://shop.frendy.in/#/product-detail?productId=8837,1Kg,975.00,,,Diwali Store
84,Frendy,Ahmedabad,products/frendy5f7b0160c6ffc.jpg,https://cdn2production.frendy.in/products/frendy5f7b0160c6ffc.jpg,Bedsheets,Cortina Multicoloured Satin King Size Double BedSheet with ow Cover-TWO-LOVE-INDIA-002,2499.00,1800,https://shop.frendy.in/#/product-detail?productId=6800,nan,699.00,,,Diwali Store
85,Frendy,Ahmedabad,products/frendy5f7b0163d5f54.jpg,https://cdn2production.frendy.in/products/frendy5f7b0163d5f54.jpg,Bedsheets,Cortina Multicoloured Satin King Size Double BedSheet with ow Cover-TWO-LOVE-INDIA-003,2499.00,1800,https://shop.frendy.in/#/product-detail?productId=6802,nan,699.00,,,Diwali Store
86,Frendy,Ahmedabad,products/frendy5f7b0165db1fd.jpg,https://cdn2production.frendy.in/products/frendy5f7b0165db1fd.jpg,Bedsheets,Cortina Multicoloured Satin King Size Double BedSheet with ow Cover-TWO-LOVE-INDIA-005,2499.00,1800,https://shop.frendy.in/#/product-detail?productId=6804,nan,699.00,,,Diwali Store
87,Frendy,Ahmedabad,products/frendy5f7b016888e7d.jpg,https://cdn2production.frendy.in/products/frendy5f7b016888e7d.jpg,Bedsheets,Cortina Multicoloured Satin King Size Double BedSheet with ow Cover-TWO-LOVE-INDIA-012,2499.00,1800,https://shop.frendy.in/#/product-detail?productId=6806,nan,699.00,,,Diwali Store
88,Frendy,Ahmedabad,products/frendy5f7b016b7314f.jpg,https://cdn2production.frendy.in/products/frendy5f7b016b7314f.jpg,Bedsheets,Cortina Multicoloured Satin King Size Double BedSheet with ow Cover-TWO-LOVE-INDIA-016,2499.00,1800,https://shop.frendy.in/#/product-detail?productId=6808,nan,699.00,,,Diwali Store
89,Frendy,Ahmedabad,products/5f96fd171704e.jpg,https://cdn2production.frendy.in/products/5f96fd171704e.jpg,Bedsheets,Purple Dew otton Printed Bedsheet with ow Cover,1199.00,620,https://shop.frendy.in/#/product-detail?productId=7730,Red,579.00,,,Diwali Store
90,Frendy,Ahmedabad,products/5f96fd171704e.jpg,https://cdn2production.frendy.in/products/5f96fd171704e.jpg,Bedsheets,Purple Dew otton Printed Bedsheet with ow Cover,1199.00,620,https://shop.frendy.in/#/product-detail?productId=7730,Blue,579.00,,,Diwali Store
91,Frendy,Ahmedabad,products/5f96fd171704e.jpg,https://cdn2production.frendy.in/products/5f96fd171704e.jpg,Bedsheets,Purple Dew otton Printed Bedsheet with ow Cover,1199.00,620,https://shop.frendy.in/#/product-detail?productId=7730,Pink,579.00,,,Diwali Store
92,Frendy,Ahmedabad,products/5f96fb2b27c41.jpg,https://cdn2production.frendy.in/products/5f96fb2b27c41.jpg,Bedsheets,Purple Dew ulticolour Cotton Printed Bedsheet with ow Cover,1199.00,620,https://shop.frendy.in/#/product-detail?productId=7737,Pink,579.00,,,Diwali Store
93,Frendy,Ahmedabad,products/5f96fb2b27c41.jpg,https://cdn2production.frendy.in/products/5f96fb2b27c41.jpg,Bedsheets,Purple Dew ulticolour Cotton Printed Bedsheet with ow Cover,1199.00,620,https://shop.frendy.in/#/product-detail?productId=7737,Blue,579.00,,,Diwali Store
94,Frendy,Ahmedabad,products/5f96fb2b27c41.jpg,https://cdn2production.frendy.in/products/5f96fb2b27c41.jpg,Bedsheets,Purple Dew ulticolour Cotton Printed Bedsheet with ow Cover,1199.00,620,https://shop.frendy.in/#/product-detail?productId=7737,Red,579.00,,,Diwali Store
95,Frendy,Ahmedabad,products/5f96fb2b27c41.jpg,https://cdn2production.frendy.in/products/5f96fb2b27c41.jpg,Bedsheets,Purple Dew ulticolour Cotton Printed Bedsheet with ow Cover,1199.00,620,https://shop.frendy.in/#/product-detail?productId=7737,Yellow,579.00,,,Diwali Store
96,Frendy,Ahmedabad,products/5f96fefac29bc.jpg,https://cdn2production.frendy.in/products/5f96fefac29bc.jpg,Bedsheets,Purple Dew otton Floral Printed Bedsheet with ow Cover,1199.00,620,https://shop.frendy.in/#/product-detail?productId=7960,Brown,579.00,,,Diwali Store
97,Frendy,Ahmedabad,products/5f96fefac29bc.jpg,https://cdn2production.frendy.in/products/5f96fefac29bc.jpg,Bedsheets,Purple Dew otton Floral Printed Bedsheet with ow Cover,1199.00,620,https://shop.frendy.in/#/product-detail?productId=7960,Grey,579.00,,,Diwali Store
98,Frendy,Ahmedabad,products/5f96fefac29bc.jpg,https://cdn2production.frendy.in/products/5f96fefac29bc.jpg,Bedsheets,Purple Dew otton Floral Printed Bedsheet with ow Cover,1199.00,620,https://shop.frendy.in/#/product-detail?productId=7960,Purple,579.00,,,Diwali Store
99,Frendy,Ahmedabad,products/5f970cdd3e8bf.jpg,https://cdn2production.frendy.in/products/5f970cdd3e8bf.jpg,Bedsheets,Purple Dew otton Plain Bedsheet with ow Cover,1699.00,950,https://shop.frendy.in/#/product-detail?productId=7742,White,749.00,,,Diwali Store
100,Frendy,Ahmedabad,products/5f970cdd3e8bf.jpg,https://cdn2production.frendy.in/products/5f970cdd3e8bf.jpg,Bedsheets,Purple Dew otton Plain Bedsheet with ow Cover,1699.00,950,https://shop.frendy.in/#/product-detail?productId=7742,Cream,749.00,,,Diwali Store
101,Frendy,Ahmedabad,products/5f970cdd3e8bf.jpg,https://cdn2production.frendy.in/products/5f970cdd3e8bf.jpg,Bedsheets,Purple Dew otton Plain Bedsheet with ow Cover,1699.00,950,https://shop.frendy.in/#/product-detail?productId=7742,Pink,749.00,,,Diwali Store
102,Frendy,Ahmedabad,products/5f970cdd3e8bf.jpg,https://cdn2production.frendy.in/products/5f970cdd3e8bf.jpg,Bedsheets,Purple Dew otton Plain Bedsheet with ow Cover,1699.00,950,https://shop.frendy.in/#/product-detail?productId=7742,Rust,749.00,,,Diwali Store
